country,year,company,pct_rev_change,prop_attn,prop_lead,prop_pay,prop_family,prop_harass
Greece,2012,451549,NA,0,0,0,0,0
Greece,2010,451549,NA,0,0,0,0,0
Greece,2016,451549,NA,0,0,0,0,0
Greece,2015,451549,NA,0,0,0,0,0
Greece,2015,290638,11.949319249712499,0.020232675771370764,0,0,0.020232675771370764,0
Greece,2009,290638,23.00033509245796,0,0,0,0,0
Greece,2008,290638,7.271754243366013,0,0,0,0,0
Greece,2016,290638,14.296736177368153,0.02010252286661976,0,0,0.02010252286661976,0
Greece,2013,290638,-2.2940980869130323,0.019517907680296674,0,0,0.019517907680296674,0
Greece,2014,290638,5.435068308683344,0.020938023450586266,0,0,0.020938023450586266,0
Greece,2012,290638,-14.65880574801316,0.020118700331958554,0,0,0.020118700331958554,0
Greece,2011,290638,-0.701328950339053,0.011316057485572028,0,0,0.011316057485572028,0
Greece,2007,290638,NA,0,0,0,0,0
Greece,2010,290638,-5.335692171779305,0.010402579839800271,0,0,0.010402579839800271,0
Greece,2017,290638,17.160691644984148,0.018841262364578427,0,0,0.018841262364578427,0
Italy,2007,178424,NA,0.006846813949242286,0,0,0.006846813949242286,0
Italy,2009,178424,-5.856902491787519,0.010738666871212702,0,0,0.010738666871212702,0
Italy,2015,178424,8.183939277592378,0.022621022470215652,0,0,0.022621022470215652,0
Italy,2011,178424,2.61056593628175,0.006622297274924672,0,0,0.006622297274924672,0
Italy,2008,178424,11.090342679127719,0.01076773985140519,0,0,0.01076773985140519,0
Italy,2010,178424,5.517730496453899,0.004467011122857696,0,0,0.004467011122857696,0
Italy,2014,178424,-5.5431568375829965,0.015727316919733496,0.0028595121672242716,0,0.012867804752509222,0
Italy,2012,178424,-5.360792328250275,0.014147606696533836,0.0031439125992297414,0,0.011003694097304095,0
Italy,2013,178424,-0.7585825027685456,0.029645440531246292,0.008893632159373888,0,0.020751808371872404,0
Italy,2015,170184,14.67661691542288,0.05166771915724209,0.03157471726275906,0,0.020093001894483035,0
Italy,2016,170184,2.1691973969631295,0.05910747709585262,0.02955373854792631,0,0.02955373854792631,0
Italy,2007,170184,NA,0.022921760391198046,0,0,0.022921760391198046,0
Italy,2010,170184,19.329388560157803,0.05280179526103888,0.01650056101907465,0,0.03630123424196422,0
Italy,2017,170184,4.777070063694278,0.05318048866960144,0.02068130114928945,0,0.032499187520311994,0
Italy,2014,170184,5.650459921156381,0.02586652871184687,0.005748117491521527,0,0.020118411220325344,0
Italy,2009,170184,-4.699248120300748,0.0458490257082037,0.013099721630915344,0,0.032749304077288356,0
Italy,2012,170184,11.627906976744185,0.03968496245192014,0.01221075767751389,0,0.027474204774406253,0
Italy,2011,170184,13.719008264462818,0.04056415376934598,0.012481278082875687,0,0.028082875686470297,0
Italy,2013,170184,-0.911458333333337,0.07006480994920301,0.008758101243650377,0,0.06130670870555263,0
Italy,2008,170184,-5.000000000000004,0.029768549527424273,0,0,0.029768549527424273,0
Italy,2013,478596,-0.7672634271099765,0.19073569482288827,0.10899182561307902,0,0.08174386920980926,0
Italy,2017,478596,-1.8648018648018683,0.19202363367799113,0.059084194977843424,0,0.07385524372230429,0.059084194977843424
Italy,2012,478596,-7.783018867924529,0.25086696672323466,0.12543348336161733,0,0.10329816276839075,0.022135320593226593
Italy,2009,478596,46.807422559906485,0.13149984971445747,0.03757138563270213,0,0.09392846408175534,0
Italy,2010,478596,9.23115202786764,0.04641089108910891,0.03094059405940594,0,0,0.01547029702970297
Italy,2014,478596,1.0309278350515427,0.2382528127068167,0.06618133686300463,0,0.17207147584381205,0
Italy,2015,478596,9.438775510204088,0.1802451333813987,0.10814708002883922,0,0.07209805335255948,0
Italy,2011,478596,-3.4168564920273314,0.20473822755191579,0.12674271229404308,0.009749439407234084,0.058496636443404505,0.009749439407234084
Italy,2007,478596,NA,0.1511001983190103,0.05036673277300342,0.009443762394938144,0.088141782352756,0.003147920798312714
Italy,2008,478596,-11.889282265851309,0.19093443311566807,0.06109901859701379,0,0.1298354145186543,0
Italy,2014,192390,-8.960825266522587,0.2837977296181631,0.012899896800825593,0,0.2708978328173375,0
Italy,2008,192390,0.6892756398925171,0,0,0,0,0
Italy,2013,192390,-2.1466912817946437,0.17788724685276408,0.027367268746579094,0,0.150519978106185,0
Italy,2009,192390,-24.101337639110156,0,0,0,0,0
Italy,2015,192390,6.212889320503012,0.31135012737050666,0,0,0.31135012737050666,0
Italy,2016,192390,0.2723067867085538,0.12517602879048662,0,0,0.12517602879048662,0
Italy,2007,192390,NA,0,0,0,0,0
Italy,2010,192390,-0.874575989526194,0,0,0,0,0
Italy,2011,192390,5.246216454806252,0,0,0,0,0
Italy,2012,192390,0.9349623392534534,0.1814122243929668,0.027909572983533353,0,0.15350265140943342,0
Italy,2017,192390,5.128384757166615,0.038528221922558274,0.019264110961279137,0,0.019264110961279137,0
Italy,2007,361768,NA,0,0,0,0,0
Italy,2013,361768,-10.812275612308198,0,0,0,0,0
Italy,2010,361768,11.15201214642132,0,0,0,0,0
Italy,2016,361768,142.96153846153845,0,0,0,0,0
Italy,2015,361768,-6.353888654773609,0,0,0,0,0
Italy,2009,361768,-4.849079957713043,0,0,0,0,0
Italy,2011,361768,13.546932082143147,0,0,0,0,0
Italy,2014,361768,-2.4756839920053064,0,0,0,0,0
Italy,2017,361768,91.91071711255343,0,0,0,0,0
Italy,2009,223381,18.56901807097757,0.009243425613532376,0,0,0.009243425613532376,0
Italy,2016,223381,-15.195580504321482,0.006556087327083197,0,0,0.006556087327083197,0
Italy,2010,223381,10.5538595726123,0.02331654542063048,0,0,0.02331654542063048,0
Italy,2017,223381,5.240817012692278,0.11917280056081318,0,0,0.11216263582194183,0.007010164738871364
Italy,2014,223381,29.479518292126627,0.009792401096748922,0,0,0.009792401096748922,0
Italy,2012,223381,-7.165761898750156,0.005599104143337067,0,0,0.005599104143337067,0
Italy,2013,223381,19.248238909892024,0.01611516974645466,0,0,0.01611516974645466,0
Italy,2015,223381,-1.1520372034032667,0.014118975903614456,0,0,0.014118975903614456,0
Italy,2011,223381,-17.772241254022635,0.005810912894415712,0,0,0.005810912894415712,0
Italy,2007,223381,NA,0.010755001075500108,0,0,0.010755001075500108,0
Greece,2014,137225,-5.292406168169917,0.10972316002700877,0.045014629754670264,0,0.059081701553004726,0.005626828719333783
Greece,2012,137225,2.777818303838475,0,0,0,0,0
Greece,2007,137225,NA,0.1754693805930865,0.017546938059308653,0,0.15792244253377785,0
Greece,2010,137225,3.820526927073775,0,0,0,0,0
Greece,2008,137225,8.02859839985144,0.20289463005545788,0.04057892601109157,0,0.1623157040443663,0
Greece,2011,137225,0.8934879886952407,0.2553285968028419,0.03330373001776199,0,0.2220248667850799,0
Greece,2015,137225,-2.520659887561061,0.12891070454658138,0.06941345629431306,0,0.057018196241757156,0.0024790520105111807
Greece,2013,137225,-2.4230982156798753,0.030317081000107004,0.007133430823554589,0,0.02318365017655241,0
Greece,2009,137225,-6.261549701319346,0.20516142965122555,0.021595939963286903,0,0.17276751970629523,0.010797969981643452
Greece,2016,137225,-2.00280487228377,0.03138485680659082,0.01569242840329541,0,0.01569242840329541,0
Greece,2008,499776,6.177968728217076,0.27135441245870695,0.05899008966493629,0,0.2005663048607834,0.011798017932987258
Greece,2007,499776,NA,0,0,0,0,0
Greece,2011,499776,-8.993538615913387,0.20553978663012626,0.029362826661446607,0,0.16638935108153077,0.00978760888714887
Greece,2012,499776,-5.907087938769651,0,0,0,0,0
Greece,2010,499776,NA,0.21640763328742868,0.03934684241589612,0,0.16722408026755853,0.00983671060397403
Greece,2015,499776,-3.0951854150065516,0,0,0,0,0
Greece,2013,499776,-12.321292287684592,0,0,0,0,0
Greece,2009,499776,NA,0.20959966464053656,0.03143994969608049,0,0.16767973171242925,0.010479983232026828
Greece,2014,499776,-6.147089223428603,0,0,0,0,0
Italy,2010,253365,15.331217770725903,0,0,0,0,0
Italy,2014,253365,2.355488485007551,0.009742157563161656,0,0,0.009742157563161656,0
Italy,2012,253365,5.226808978182396,0,0,0,0,0
Italy,2016,253365,4.206904876871076,0,0,0,0,0
Italy,2007,253365,NA,0,0,0,0,0
Italy,2017,253365,5.183898059658265,0.2887788778877888,0.03094059405940594,0.020627062706270627,0.2372112211221122,0
Italy,2015,253365,6.205128205128196,0.013534088986635088,0.003383522246658772,0,0.010150566739976314,0
Italy,2008,253365,-1.5874673629242775,0,0,0,0,0
Italy,2013,253365,13.670942720763723,0.0034153005464480873,0.0034153005464480873,0,0,0
Italy,2009,253365,7.014751140825637,0,0,0,0,0
Italy,2011,253365,9.56147893379191,0,0,0,0,0
Italy,2009,241227,-5.260380014074595,0,0,0,0,0
Italy,2012,241227,7.0449139499090485,0.010737678513905294,0.010737678513905294,0,0,0
Italy,2007,241227,NA,0,0,0,0,0
Italy,2014,241227,5.76381232390053,0.010524100189433803,0.010524100189433803,0,0,0
Italy,2015,241227,9.521051717148321,0.011144544745347151,0.011144544745347151,0,0,0
Italy,2011,241227,11.899170189447306,0,0,0,0,0
Italy,2010,241227,18.607242339832865,0.006233248145608676,0,0,0.006233248145608676,0
Italy,2008,241227,2.3156015091731152,0,0,0,0,0
Italy,2016,241227,-2.3478398815504176,0.010433512441963588,0.010433512441963588,0,0,0
Italy,2017,241227,6.828396599339359,0.06546216286986123,0.013092432573972246,0.013092432573972246,0.03927729772191674,0
Italy,2013,241227,6.698908568067452,0.010117873223048515,0.010117873223048515,0,0,0
Italy,2011,412400,17.511615900877644,0.08659738875566213,0.01332267519317879,0,0.07327471356248334,0
Italy,2010,412400,9.225217097101623,0.11372251705837756,0,0,0.11372251705837756,0
Italy,2008,412400,21.604639922667946,0.05238344683080147,0,0,0.05238344683080147,0
Italy,2009,412400,-11.893879173290934,0.11552902666795031,0.03850967555598344,0,0.07701935111196688,0
Italy,2015,412400,-8.210953346855987,0.14009526478005044,0.02801905295601009,0.005603810591202018,0.10647240123283833,0
Italy,2016,412400,-2.4661893396976886,0.1364442625187611,0.034111065629690275,0,0.09551098376313276,0.006822213125938055
Italy,2007,412400,NA,0.07701617339641324,0.022004620970403784,0,0.05501155242600946,0
Italy,2014,412400,8.294525964326516,0.13831258644536654,0,0,0.13831258644536654,0
Greece,2015,255201,17.901872273854046,0,0,0,0,0
Greece,2007,255201,NA,0,0,0,0,0
Greece,2010,255201,-2.6285204048049238,0,0,0,0,0
Greece,2017,255201,27.09421627809434,0,0,0,0,0
Greece,2008,255201,17.43084721481385,0,0,0,0,0
Greece,2016,255201,14.96433325615798,0,0,0,0,0
Greece,2009,255201,-58.02574239724566,0,0,0,0,0
Greece,2011,255201,-4.977260005996554,0,0,0,0,0
Greece,2013,255201,-15.909043559651693,0,0,0,0,0
Greece,2014,255201,4.153383031565294,0,0,0,0,0
Greece,2012,255201,-16.631659683462495,0,0,0,0,0
Greece,2015,451554,NA,0,0,0,0,0
Greece,2012,451554,-71.3256484149856,0,0,0,0,0
Greece,2009,451554,-83.70118845500849,0,0,0,0,0
Greece,2008,451554,NA,0,0,0,0,0
Greece,2017,451554,-29.104477611940293,0,0,0,0,0
Greece,2013,451554,-4.522613065326631,0,0,0,0,0
Greece,2011,451554,51.198257080610034,0,0,0,0,0
Greece,2016,451554,NA,0,0,0,0,0
Greece,2010,451554,19.53125,0,0,0,0,0
Greece,2015,372749,NA,0.07936507936507936,0,0,0.07936507936507936,0
Greece,2014,372749,NA,0.006504065040650406,0,0,0.006504065040650406,0
Greece,2012,372749,NA,0.007485590238790328,0,0,0.007485590238790328,0
Greece,2007,372749,NA,0.00591961167347422,0,0,0.00591961167347422,0
Greece,2008,372749,NA,0.04372221817386869,0,0,0.04372221817386869,0
Greece,2009,372749,NA,0.008677542519958347,0,0,0.008677542519958347,0
Greece,2016,372749,NA,0,0,0,0,0
Greece,2017,372749,NA,0.012584156546907444,0.006292078273453722,0,0.006292078273453722,0
Greece,2013,372749,NA,0.00675310642895732,0,0,0.00675310642895732,0
Greece,2010,372749,NA,0.008100445524503848,0,0,0.008100445524503848,0
Greece,2011,372749,NA,0.007259528130671507,0,0,0.007259528130671507,0
Greece,2011,328678,15.122296060158845,0.07265933153414988,0,0,0.062279427029271334,0.010379904504878556
Greece,2014,328678,10.900470308163523,0.08167579513788796,0,0,0.07687133660036514,0.0048044585375228216
Greece,2017,328678,20.14748407933775,0.1482338479337648,0.00361545970570158,0,0.14100292852236163,0.00361545970570158
Greece,2015,328678,6.888493104195148,0.20267531414673692,0.008107012565869478,0,0.18646128901499798,0.008107012565869478
Greece,2009,328678,NA,0.1370614035087719,0.05482456140350877,0,0.05482456140350877,0.027412280701754384
Greece,2013,328678,-4.8909674546655735,0.06167400881057269,0.00881057268722467,0,0.05286343612334801,0
Greece,2008,328678,NA,0.13491635186184567,0,0,0.13491635186184567,0
Greece,2010,328678,46.27472408993787,0.08334325514942256,0.02381235861412073,0,0.059530896535301824,0
Greece,2016,328678,-3.771458957424756,0.13699803065330937,0.008562376915831836,0,0.1198732768216457,0.008562376915831836
Greece,2016,233166,-6.9048414303972905,0.13699803065330937,0.008562376915831836,0,0.1198732768216457,0.008562376915831836
Greece,2012,233166,-6.860536410221285,0.03526803708182184,0.005038291011688835,0,0.03022974607013301,0
Greece,2013,233166,-18.235186745117126,0.06167400881057269,0.00881057268722467,0,0.05286343612334801,0
Greece,2017,233166,113.02789681243026,0.008354916868577159,0,0,0,0.008354916868577159
Greece,2008,233166,NA,0.13491635186184567,0,0,0.13491635186184567,0
Greece,2010,233166,50.667078289744815,0.08334325514942256,0.02381235861412073,0,0.059530896535301824,0
Greece,2009,233166,-45.919560865721735,0.13781697905181917,0.05512679162072767,0,0.05512679162072767,0.027563395810363836
Greece,2011,233166,13.15504494296691,0.07199424046076314,0,0,0.061709348966368406,0.010284891494394734
Greece,2007,233166,NA,0,0,0,0,0
Greece,2015,233166,14.058899871015207,0.20267531414673692,0.008107012565869478,0,0.18646128901499798,0.008107012565869478
Greece,2014,233166,-11.2164515952629,0.08167579513788796,0,0,0.07687133660036514,0.0048044585375228216
Italy,2017,210402,5.732944242973703,0.183094293561184,0.033567287152883735,0,0.12511443393347574,0.024412572474824534
Italy,2008,210402,40.09571130904679,0.12566968714862095,0.03637806733249554,0,0.06283484357431048,0.026456776241814934
Italy,2012,210402,6.75981588147998,0.12146978439113272,0.010122482032594393,0,0.06073489219556636,0.05061241016297195
Italy,2016,210402,-6.69592111871844,0.20606518528694576,0.024040938283477007,0.003434419754782429,0.15454888896520932,0.024040938283477007
Italy,2011,210402,8.363656186543466,0.10586171435484847,0.009073861230415583,0,0.06956626943318613,0.027221583691246748
Italy,2015,210402,-0.17548257708699389,0.20137103684661528,0.04712939160239932,0.004284490145672665,0.12425021422450729,0.025706940874035987
Italy,2007,210402,NA,0.17300250398361028,0.04097427725927612,0.004552697473252903,0.09105394946505806,0.03642157978602322
Italy,2014,210402,-5.8906065685726645,0.14990006662225183,0.045802798134576946,0,0.06245836109260493,0.04163890739506995
Italy,2009,210402,4.659714958159,0.05007750089424109,0.007153928699177298,0,0.03100035769643496,0.01192321449862883
Italy,2010,210402,14.58889669711876,0.07934273502085946,0.015356658391134089,0,0.04095108904302424,0.023034987586701135
Italy,2013,210402,-5.129050878205654,0.14127714539436506,0.02421893921046258,0,0.08880277710502947,0.028255429078873014
Italy,2012,199591,7.0197302394318095,0,0,0,0,0
Italy,2011,199591,7.333270200525588,0.004401021036880556,0.004401021036880556,0,0,0
Italy,2017,199591,-2.41600264109606,0.15424774560987184,0.10678690080683437,0.011865211200759373,0.023730422401518746,0.011865211200759373
Italy,2016,199591,-4.642044560193471,0.14849647320876128,0.08662294270511076,0,0.024749412201460215,0.03712411830219032
Italy,2010,199591,5.718680036992407,0,0,0,0,0
Italy,2015,199591,-6.430924135714855,0,0,0,0,0
Italy,2008,199591,NA,0,0,0,0,0
Italy,2014,199591,-16.36506159014558,0,0,0,0,0
Italy,2013,199591,-7.97419567592077,0,0,0,0,0
Italy,2009,199591,17.644036405501453,0,0,0,0,0
Italy,2012,154510,16.088293533110075,0.238230289279637,0.022688598979013045,0.04537719795802609,0.1474758933635848,0.022688598979013045
Italy,2010,154510,16.809532278143347,0.1250446588067167,0.07145409074669525,0,0.05359056806002144,0
Italy,2011,154510,11.231895090486477,0.13790509622014668,0.06895254811007334,0.018805240393656365,0.04387889425186486,0.006268413464552121
Italy,2009,154510,-22.484146677695062,0.09278589654372535,0.015464316090620892,0,0.07345550143044924,0.003866079022655223
Italy,2013,154510,-9.82392705549442,0.22381796139140167,0.10258323230439242,0,0.11190898069570084,0.009325748391308402
Italy,2016,154510,-17.682314732801885,0.15025041736227046,0.01669449081803005,0.0333889816360601,0.08347245409015025,0.01669449081803005
Italy,2008,154510,23.53121487687748,0.07385104811679827,0,0,0.07385104811679827,0
Italy,2007,154510,NA,0.050262481849659334,0.022338880822070813,0,0.027923601027588514,0
Italy,2014,154510,-18.81504855215216,0.15826791592808306,0.01899214991136997,0.03798429982273994,0.06963788300835655,0.03165358318561661
Italy,2015,154510,-27.268432524131114,0.2869814766501435,0.05217845030002609,0.026089225150013044,0.20871380120010435,0
Italy,2017,154510,20.008249345432372,0.239507299270073,0.07983576642335767,0.011405109489051095,0.1482664233576642,0
Italy,2012,492977,21.918211238599582,0.027805864509605663,0.02527805864509606,0,0,0.0025278058645096056
Italy,2008,492977,24.557842853000867,0,0,0,0,0
Italy,2014,492977,-71.7495760316563,0.026770775237032907,0.024539877300613498,0,0.002230897936419409,0
Italy,2013,492977,-14.62355212355212,0.02284826467429799,0.02284826467429799,0,0,0
Italy,2016,492977,11.184631803628609,0.02302025782688766,0.02092750711535242,0,0.0020927507115352417,0
Italy,2015,492977,-53.12656328164083,0.02465280631111842,0.022598405785191882,0,0.0020544005259265346,0
Italy,2007,492977,NA,0,0,0,0,0
Italy,2011,492977,-13.938473224458791,0.0028605755478002173,0.0028605755478002173,0,0,0
Italy,2009,492977,-35.9171322160149,0,0,0,0,0
Italy,2017,492977,2.4188903820310914,0.024999519240014614,0.02307647929847503,0,0.001923039941539586,0
Italy,2010,492977,186.92335633853978,0,0,0,0,0
Italy,2013,170814,5.745341614906829,0.019394127458205655,0.0038788254916411313,0,0.015515301966564525,0
Italy,2010,170814,4.058518168947622,0.003885456735439251,0.003885456735439251,0,0,0
Italy,2009,170814,-10.703750526759382,0.003829363559776365,0.003829363559776365,0,0,0
Italy,2008,170814,-2.3456790123456805,0.0039000039000038995,0.0039000039000038995,0,0,0
Italy,2007,170814,NA,0,0,0,0,0
Italy,2017,170814,5.752794214332679,0.25506137414315316,0.015941335883947073,0,0.23912003825920614,0
Italy,2011,170814,-4.943310657596367,0.003941352672237112,0.003941352672237112,0,0,0
Italy,2012,170814,-7.82442748091603,0.0038005472788081485,0.0038005472788081485,0,0,0
Italy,2016,170814,12.917594654788411,0.1759788825340959,0,0,0.1759788825340959,0
Italy,2014,170814,12.13901125795398,0.01157809424568716,0.007718729497124773,0,0.0038593647485623867,0
Italy,2015,170814,17.590571802706243,0.15682174594877157,0,0,0.15682174594877157,0
Greece,2011,448323,-61.65130712807974,0.05696923661222939,0.0189897455374098,0,0.0379794910748196,0
Greece,2017,448323,NA,0.21295673615781213,0.11208249271463797,0,0.10087424344317418,0
Greece,2010,448323,-11.190913646233502,0.0814000814000814,0.02035002035002035,0,0.06105006105006105,0
Greece,2013,448323,-29.815950920245406,0.08223684210526315,0.013706140350877192,0,0.06853070175438596,0
Greece,2016,448323,-72.56146831351727,0.1608711793094914,0.06187353050365054,0,0.09899764880584086,0
Greece,2008,448323,NA,0.061756119470020215,0.005614192679092747,0,0.05614192679092747,0
Greece,2014,448323,202.9020979020979,0,0,0,0,0
Greece,2009,448323,-20.045405982905983,0.09484966328369535,0.009484966328369534,0,0.08536469695532581,0
Greece,2012,448323,99.85286905345758,0.08582217645039478,0.017164435290078956,0,0.06865774116031582,0
Italy,2017,268717,2.400262729531377,0.010451322963298437,0.0017418871605497396,0.0034837743210994793,0.0017418871605497396,0.0034837743210994793
Italy,2009,268717,-15.335890658242535,0.0032784735427185104,0,0,0.0032784735427185104,0
Italy,2014,268717,7.478459644803936,0,0,0,0,0
Italy,2010,268717,12.290353899750617,0,0,0,0,0
Italy,2013,268717,2.773084186462582,0,0,0,0,0
Italy,2016,268717,2.7192725139337126,0.0034678873630184493,0,0.0034678873630184493,0,0
Italy,2015,268717,11.545572043257035,0.004889855993740985,0,0.004889855993740985,0,0
Italy,2011,268717,43.01771636856828,0,0,0,0,0
Italy,2012,268717,31.19050723692789,0,0,0,0,0
Italy,2008,268717,NA,0,0,0,0,0
Greece,2015,216034,-0.6513999276903215,0,0,0,0,0
Greece,2014,216034,-2.909380819505347,0,0,0,0,0
Greece,2017,216034,-0.45526289379328455,0.02834266279316942,0.0035428328491461775,0,0.017714164245730885,0.007085665698292355
Greece,2008,216034,NA,0,0,0,0,0
Greece,2010,216034,-1.866775080663119,0,0,0,0,0
Greece,2016,216034,1.4103402334015858,0,0,0,0,0
Greece,2009,216034,-4.213453186196081,0,0,0,0,0
Greece,2013,216034,-11.296821606216934,0,0,0,0,0
Italy,2010,439749,12.286934653307258,0.024873301619873767,0,0,0,0.024873301619873767
Italy,2013,439749,3.405314625343925,0.035978772524210716,0.005996462087368453,0,0.005996462087368453,0.02398584834947381
Italy,2014,439749,10.682362698120151,0.008025199125253296,0.004012599562626648,0,0.004012599562626648,0
Italy,2009,439749,-15.624789491411251,0.026121596029517403,0,0,0,0.026121596029517403
Italy,2017,439749,-0.07566340593416765,0.015748031496062992,0.002249718785151856,0.004499437570303712,0.006749156355455568,0.002249718785151856
Italy,2012,439749,40.96442183381186,0.038823353740480814,0.008959235478572495,0,0.005972823652381663,0.023891294609526652
Italy,2008,439749,1.4539800782518153,0.029876386451058744,0,0,0,0.029876386451058744
Italy,2016,439749,0.3824766038247551,0.011084016847705607,0.0022168033695411215,0.004433606739082243,0.004433606739082243,0
Italy,2015,439749,15.095223228223542,0.010845281218141987,0.0021690562436283973,0.0021690562436283973,0.0065071687308851925,0
Italy,2011,439749,5.86760993991966,0.042224635058511276,0.012064181445288936,0,0.006032090722644468,0.024128362890577872
Italy,2007,439749,NA,0.03485079503376171,0,0,0,0.03485079503376171
Greece,2015,298691,8.310576939801372,0.0074649148999701405,0.0074649148999701405,0,0,0
Greece,2007,298691,NA,0,0,0,0,0
Greece,2009,298691,-9.744226471318596,0,0,0,0,0
Greece,2014,298691,6.061947718929295,0.007285974499089253,0.007285974499089253,0,0,0
Greece,2012,298691,13.853238391676982,0,0,0,0,0
Greece,2017,298691,4.254182983268073,0.0205761316872428,0.006858710562414267,0,0.013717421124828533,0
Greece,2013,298691,1.5036326866901373,0.00732493407559332,0.00732493407559332,0,0,0
Greece,2011,298691,29.054091234248602,0,0,0,0,0
Greece,2016,298691,8.262272968155315,0.006888475580354067,0.006888475580354067,0,0,0
Greece,2014,266243,-11.106590949282037,0.028026905829596414,0,0.009342301943198805,0.01868460388639761,0
Greece,2015,266243,-2.7912423797724517,0.019833399444664817,0,0,0.019833399444664817,0
Greece,2010,266243,958.6532146187253,0.019062142584826535,0,0,0.019062142584826535,0
Greece,2011,266243,7.251587048558927,0.03616309556098002,0,0.009040773890245005,0.027122321670735017,0
Greece,2012,266243,0.3553344963659555,0.038310506656450534,0,0.009577626664112633,0.0287328799923379,0
Greece,2008,266243,NA,0,0,0,0,0
Greece,2013,266243,-56.673167524400704,0.036700614735296816,0,0.009175153683824204,0.027525461051472612,0
Greece,2016,266243,-4.3487643985256845,0.021184196589344347,0,0,0.021184196589344347,0
Greece,2009,266243,-6.292402435300581,0.0394399526720568,0,0.0197199763360284,0.0197199763360284,0
Greece,2017,266243,0.6773886644294569,0.018811136192626032,0,0,0.018811136192626032,0
Greece,2009,494259,24.381888265347996,0,0,0,0,0
Greece,2015,494259,-11.166220000910332,0,0,0,0,0
Greece,2013,494259,-6.050508357847917,0,0,0,0,0
Greece,2014,494259,-0.1154444147171585,0,0,0,0,0
Greece,2008,494259,19.417777521901503,0,0,0,0,0
Greece,2010,494259,26.84115104596698,0,0,0,0,0
Greece,2016,494259,-7.963762565503563,0.015148454857604526,0,0,0.015148454857604526,0
Greece,2007,494259,NA,0,0,0,0,0
Greece,2012,494259,-0.6939951189075644,0,0,0,0,0
Greece,2011,494259,7.744947413724623,0,0,0,0,0
Greece,2017,494259,-5.585039434867822,0.004809542131589073,0,0,0.004809542131589073,0
Greece,2017,411877,1.3995439976826063,0.06220194899440182,0.02073398299813394,0,0.02073398299813394,0.02073398299813394
Greece,2013,411877,-4.041127508601939,0.051194539249146756,0.025597269624573378,0,0.008532423208191127,0.017064846416382253
Greece,2010,411877,-15.108244803265036,0,0,0,0,0
Greece,2007,411877,NA,0,0,0,0,0
Greece,2008,411877,17.06783826981595,0,0,0,0,0
Greece,2016,411877,3.2877941907432096,0.0374139479197845,0.014965579167913799,0,0.0074827895839568994,0.014965579167913799
Greece,2011,411877,-31.32508031027188,0.010024057738572574,0,0,0.010024057738572574,0
Greece,2012,411877,-4.106113191359251,0,0,0,0,0
Greece,2009,411877,-4.171728619014415,0.01414227124876255,0,0,0.01414227124876255,0
Greece,2014,411877,2.5042713212703127,0.06894174422612892,0.03447087211306446,0,0.01723543605653223,0.01723543605653223
Greece,2015,411877,0.2593318334663808,0.06616491605326276,0.024811843519973533,0,0.024811843519973533,0.01654122901331569
Greece,2008,467492,-7.827300405953997,0,0,0,0,0
Greece,2014,467492,2.599771949828966,0,0,0,0,0
Greece,2017,467492,-5.097795942198225,0.0048339536907236426,0.0048339536907236426,0,0,0
Greece,2013,467492,-64.60569860359998,0,0,0,0,0
Greece,2011,467492,59.18091544744109,0,0,0,0,0
Greece,2009,467492,-43.348855347066106,0,0,0,0,0
Greece,2012,467492,-23.781575677039115,0,0,0,0,0
Greece,2007,467492,NA,0,0,0,0,0
Greece,2016,467492,10.884518896172214,0.006522731720044354,0.006522731720044354,0,0,0
Greece,2010,467492,3.3688984269026,0,0,0,0,0
Greece,2015,467492,9.864414314292059,0,0,0,0,0
Italy,2016,299780,-6.370091669294597,0.30450090398705876,0.11418783899514702,0.009515653249595586,0.17128175849272054,0.009515653249595586
Italy,2017,299780,3.601500528436863,0.00745489786789921,0,0,0.00745489786789921,0
Italy,2009,299780,NA,0.2922077922077922,0.01855287569573284,0,0.26437847866419295,0.00927643784786642
Italy,2015,299780,4.167327428014778,0.292675788395405,0.0878027365186215,0,0.19023926245701325,0.014633789419770251
Italy,2013,299780,-3.9572204591911686,0.24956043332766148,0.03403096818104475,0,0.19284215302592025,0.0226873121206965
Italy,2014,299780,3.8086615006526214,0.21509231044990143,0.0358487184083169,0,0.1702814124395053,0.008962179602079226
Italy,2012,299780,9.316339241512717,0.2885709640708828,0.04877255730775484,0,0.21541212810925053,0.02438627865387742
Italy,2011,299780,-10.771740663059381,0.30923606071124293,0.015777350036287906,0,0.29030324066769747,0.003155470007257581
Italy,2008,299780,NA,0.29104378886096044,0.03086828063676853,0,0.26017550822419194,0
Italy,2010,299780,NA,0.2918807810894142,0.008221993833504625,0.0041109969167523125,0.27543679342240496,0.0041109969167523125
Italy,2012,248307,8.789277736411027,0,0,0,0,0
Italy,2009,248307,NA,0,0,0,0,0
Italy,2015,248307,-1.2495749744984685,0,0,0,0,0
Italy,2010,248307,9.583111138994326,0,0,0,0,0
Italy,2014,248307,-5.314839159713469,0,0,0,0,0
Italy,2007,248307,NA,0,0,0,0,0
Italy,2017,248307,-3.130108373191254,0,0,0,0,0
Italy,2016,248307,-5.2136237123755365,0,0,0,0,0
Italy,2011,248307,-3.890192935249326,0,0,0,0,0
Italy,2013,248307,2.0451185456934695,0,0,0,0,0
Italy,2016,218941,-3.8919539414497883,0.1516530178950561,0,0,0.1516530178950561,0
